TransactionDate,SellerId,Trans_amount
2018-03-03T00:00:00.000Z,10,82500
2018-03-17T00:00:00.000Z,10,82500
2018-03-17T00:00:00.000Z,10,11000
2018-03-17T00:00:00.000Z,10,300000
2018-03-03T00:00:00.000Z,10,199370
2018-03-17T00:00:00.000Z,10,86320
2018-03-17T00:00:00.000Z,10,25000
2018-03-17T00:00:00.000Z,10,64240
2018-03-17T00:00:00.000Z,10,77190
2018-03-17T00:00:00.000Z,10,15000
2018-03-03T00:00:00.000Z,10,15000
2018-03-03T00:00:00.000Z,10,47154
2018-02-17T00:00:00.000Z,10,179250
2017-11-25T00:00:00.000Z,10,42500
2018-03-17T00:00:00.000Z,10,3750
2018-02-17T00:00:00.000Z,10,66923
2018-02-03T00:00:00.000Z,10,81000
2018-01-20T00:00:00.000Z,10,93273
2018-03-03T00:00:00.000Z,10,21000
2018-03-17T00:00:00.000Z,10,32500
2018-03-17T00:00:00.000Z,10,110000
2018-03-17T00:00:00.000Z,10,95000
2018-03-17T00:00:00.000Z,10,21500
2018-03-17T00:00:00.000Z,10,30770
2018-03-17T00:00:00.000Z,10,5430
2018-03-17T00:00:00.000Z,10,15130
2018-03-17T00:00:00.000Z,10,237162
2018-03-17T00:00:00.000Z,10,120000
2018-03-17T00:00:00.000Z,10,67500
2018-03-17T00:00:00.000Z,10,58000
2018-03-17T00:00:00.000Z,10,25000
2018-03-03T00:00:00.000Z,10,25000
2018-03-17T00:00:00.000Z,10,25500
2018-03-17T00:00:00.000Z,10,33600
2018-03-17T00:00:00.000Z,10,45000
2018-03-17T00:00:00.000Z,10,11480
2018-03-17T00:00:00.000Z,10,780
2018-03-03T00:00:00.000Z,10,11648
2018-03-03T00:00:00.000Z,10,18304
2018-03-20T00:00:00.000Z,10,37440
2018-03-17T00:00:00.000Z,10,5460
2018-03-17T00:00:00.000Z,10,11250
2018-03-17T00:00:00.000Z,10,120000
2018-03-17T00:00:00.000Z,10,19000
2018-03-17T00:00:00.000Z,10,38250
2018-03-17T00:00:00.000Z,10,16500
2018-03-17T00:00:00.000Z,10,23000
2018-03-17T00:00:00.000Z,10,504192
2018-03-17T00:00:00.000Z,10,20000
2018-03-17T00:00:00.000Z,10,340300
2018-03-17T00:00:00.000Z,10,85000
2018-03-17T00:00:00.000Z,10,35000
2018-03-17T00:00:00.000Z,10,12750
2018-03-17T00:00:00.000Z,10,15600
2018-03-17T00:00:00.000Z,10,5000
2018-03-17T00:00:00.000Z,10,113880
2018-03-17T00:00:00.000Z,10,70000
2018-03-17T00:00:00.000Z,10,40000
2018-03-17T00:00:00.000Z,10,184000
2018-03-17T00:00:00.000Z,10,49000
2018-03-17T00:00:00.000Z,10,37500
2018-03-17T00:00:00.000Z,10,9800
2018-03-17T00:00:00.000Z,10,13000
2018-03-17T00:00:00.000Z,10,17500
2018-03-17T00:00:00.000Z,10,62500
2018-03-17T00:00:00.000Z,10,21000
2018-03-17T00:00:00.000Z,10,21500
2018-03-17T00:00:00.000Z,10,195880
2018-03-17T00:00:00.000Z,10,14535
2018-03-17T00:00:00.000Z,10,39000
2018-03-17T00:00:00.000Z,10,22140
2018-03-17T00:00:00.000Z,10,24000
2018-03-17T00:00:00.000Z,10,255000
2018-03-17T00:00:00.000Z,10,50000
2018-03-17T00:00:00.000Z,10,25000
2018-03-17T00:00:00.000Z,10,30000
2018-03-17T00:00:00.000Z,10,80000
2018-03-17T00:00:00.000Z,10,85000
2018-03-17T00:00:00.000Z,10,85000
2018-03-17T00:00:00.000Z,10,47250
2018-03-17T00:00:00.000Z,10,95000
2018-03-17T00:00:00.000Z,10,140000
2018-03-17T00:00:00.000Z,10,53250
2018-03-17T00:00:00.000Z,10,52500
2018-03-17T00:00:00.000Z,10,80000
2018-03-17T00:00:00.000Z,10,90000
2018-03-17T00:00:00.000Z,10,10000
2018-03-17T00:00:00.000Z,10,12500
2018-03-17T00:00:00.000Z,10,98700
2018-03-17T00:00:00.000Z,10,197500
2018-03-17T00:00:00.000Z,10,187500
2018-03-17T00:00:00.000Z,10,25000
2018-03-17T00:00:00.000Z,10,25000
2018-03-17T00:00:00.000Z,10,47500
2018-03-17T00:00:00.000Z,10,15000
2018-03-17T00:00:00.000Z,10,12165
2018-03-17T00:00:00.000Z,10,62500
2018-03-17T00:00:00.000Z,10,25000
2018-03-17T00:00:00.000Z,10,25000
2018-03-17T00:00:00.000Z,10,140000
2018-03-17T00:00:00.000Z,10,31160
2018-03-17T00:00:00.000Z,10,65000
2018-03-17T00:00:00.000Z,10,189750
2018-03-17T00:00:00.000Z,10,32500
2018-03-17T00:00:00.000Z,10,17060
2018-03-17T00:00:00.000Z,10,18040
2018-03-17T00:00:00.000Z,10,145000
2018-03-17T00:00:00.000Z,10,1167875
2018-03-17T00:00:00.000Z,10,7920
2018-03-17T00:00:00.000Z,10,45000
2018-03-17T00:00:00.000Z,10,66000
2018-03-17T00:00:00.000Z,10,50000
2018-03-17T00:00:00.000Z,10,102500
2018-03-17T00:00:00.000Z,10,21000
2018-03-17T00:00:00.000Z,10,141000
2018-03-17T00:00:00.000Z,10,25000
2018-03-17T00:00:00.000Z,10,97600
2018-03-17T00:00:00.000Z,10,247800
2018-03-17T00:00:00.000Z,10,249600
2018-03-17T00:00:00.000Z,10,63500
2018-03-17T00:00:00.000Z,10,62050
2018-03-17T00:00:00.000Z,10,230000
2018-03-17T00:00:00.000Z,10,7500
2018-03-17T00:00:00.000Z,10,52500
2018-03-17T00:00:00.000Z,10,182500
2018-03-17T00:00:00.000Z,10,40000
2018-03-17T00:00:00.000Z,10,79920
2018-03-17T00:00:00.000Z,10,226590
2018-03-17T00:00:00.000Z,10,27000
2018-03-17T00:00:00.000Z,10,65000
2018-03-17T00:00:00.000Z,10,60000
2018-03-17T00:00:00.000Z,10,20000
2018-03-17T00:00:00.000Z,10,70000
2018-03-17T00:00:00.000Z,10,112400
2018-03-17T00:00:00.000Z,10,30000
2018-03-17T00:00:00.000Z,10,55000
2018-03-17T00:00:00.000Z,10,17000
2018-03-17T00:00:00.000Z,10,165000
2018-03-17T00:00:00.000Z,10,56000
2018-03-17T00:00:00.000Z,10,25000
2018-03-03T00:00:00.000Z,10,60000
2018-03-03T00:00:00.000Z,10,9000
2018-03-03T00:00:00.000Z,10,19056
2018-03-03T00:00:00.000Z,10,29902
2018-03-03T00:00:00.000Z,10,87676
2018-03-03T00:00:00.000Z,10,46446
2018-03-03T00:00:00.000Z,10,85000
2018-03-03T00:00:00.000Z,10,65000
2018-03-03T00:00:00.000Z,10,37242
2018-03-03T00:00:00.000Z,10,24000
2018-03-03T00:00:00.000Z,10,85000
2018-03-03T00:00:00.000Z,10,156624
2018-03-03T00:00:00.000Z,10,5000
2018-02-17T00:00:00.000Z,10,5000
2018-03-03T00:00:00.000Z,10,79320
2018-03-03T00:00:00.000Z,10,158527
2018-03-03T00:00:00.000Z,10,10979
2018-02-17T00:00:00.000Z,10,131400
2018-03-03T00:00:00.000Z,10,85610
2018-03-03T00:00:00.000Z,10,80000
2018-03-03T00:00:00.000Z,10,8715
2018-03-03T00:00:00.000Z,10,13996
2018-03-03T00:00:00.000Z,10,40880
2018-02-17T00:00:00.000Z,10,100740
2018-03-03T00:00:00.000Z,10,71230
2017-12-09T00:00:00.000Z,10,21000
2017-08-05T00:00:00.000Z,10,21000
2017-06-10T00:00:00.000Z,10,21000
2017-05-13T00:00:00.000Z,10,21178
2018-03-03T00:00:00.000Z,10,21000
2018-03-03T00:00:00.000Z,10,30000
2018-03-03T00:00:00.000Z,10,94668
2018-02-17T00:00:00.000Z,10,144501
2018-03-03T00:00:00.000Z,10,50000
2018-03-03T00:00:00.000Z,10,140000
2018-03-03T00:00:00.000Z,10,16986
2018-03-03T00:00:00.000Z,10,25000
2018-03-03T00:00:00.000Z,10,62500
2018-03-03T00:00:00.000Z,10,185000
2018-03-03T00:00:00.000Z,10,52500
2018-02-17T00:00:00.000Z,10,66000
2018-03-03T00:00:00.000Z,10,10790
2018-03-03T00:00:00.000Z,10,7556
2018-02-17T00:00:00.000Z,10,27856
2018-02-17T00:00:00.000Z,10,12982
2018-03-03T00:00:00.000Z,10,73000
2018-03-03T00:00:00.000Z,10,26922
2018-02-17T00:00:00.000Z,10,38355
2018-01-20T00:00:00.000Z,10,12750
2017-12-09T00:00:00.000Z,10,12000
2018-03-03T00:00:00.000Z,10,27000
2018-03-03T00:00:00.000Z,10,205840
2018-03-03T00:00:00.000Z,10,142267
2018-03-03T00:00:00.000Z,10,23500
2018-03-03T00:00:00.000Z,10,270000
2018-02-03T00:00:00.000Z,10,58000
2018-03-03T00:00:00.000Z,10,28100
2018-02-17T00:00:00.000Z,10,11000
2018-02-03T00:00:00.000Z,10,11000
2018-03-03T00:00:00.000Z,10,11000
2018-03-03T00:00:00.000Z,10,150818
2018-02-03T00:00:00.000Z,10,25000
2018-03-03T00:00:00.000Z,10,27000
2018-03-03T00:00:00.000Z,10,40000
2018-03-03T00:00:00.000Z,10,150000
2018-03-03T00:00:00.000Z,10,55000
2018-02-17T00:00:00.000Z,10,27000
2018-02-17T00:00:00.000Z,10,55000
2018-02-28T00:00:00.000Z,10,16200
2018-02-17T00:00:00.000Z,10,3740
2018-02-03T00:00:00.000Z,10,2244
2018-01-20T00:00:00.000Z,10,20196
2017-12-09T00:00:00.000Z,10,2244
2018-02-17T00:00:00.000Z,10,35000
2018-02-03T00:00:00.000Z,10,35000
2018-03-03T00:00:00.000Z,10,45050
2018-02-17T00:00:00.000Z,10,84150
2018-03-03T00:00:00.000Z,10,12500
2018-03-03T00:00:00.000Z,10,27000
2018-02-17T00:00:00.000Z,10,63500
2018-02-17T00:00:00.000Z,10,52500
2018-02-17T00:00:00.000Z,10,40000
2018-03-03T00:00:00.000Z,10,40000
2018-02-17T00:00:00.000Z,10,74400
2018-02-17T00:00:00.000Z,10,56000
2018-02-03T00:00:00.000Z,10,56000
2018-03-03T00:00:00.000Z,10,476243
2018-03-03T00:00:00.000Z,10,294448
2018-03-03T00:00:00.000Z,10,78500
2018-02-17T00:00:00.000Z,10,296087
2018-02-03T00:00:00.000Z,10,18040
2018-01-20T00:00:00.000Z,10,24960
2018-03-03T00:00:00.000Z,10,13000
2018-02-17T00:00:00.000Z,10,13000
2018-02-17T00:00:00.000Z,10,150000
2018-03-03T00:00:00.000Z,10,15000
2018-02-17T00:00:00.000Z,10,15000
2018-03-03T00:00:00.000Z,10,90000
2018-03-03T00:00:00.000Z,10,21056
2018-03-03T00:00:00.000Z,10,5250
2018-03-03T00:00:00.000Z,10,25000
2018-03-03T00:00:00.000Z,10,110000
2018-02-17T00:00:00.000Z,10,7466
2018-03-03T00:00:00.000Z,10,65000
2018-03-03T00:00:00.000Z,10,58000
2018-03-03T00:00:00.000Z,10,85000
2018-03-03T00:00:00.000Z,10,60000
2018-03-03T00:00:00.000Z,10,39146
2018-03-03T00:00:00.000Z,10,66000
2018-03-03T00:00:00.000Z,10,60502
2018-03-03T00:00:00.000Z,10,59900
2018-03-03T00:00:00.000Z,10,46000
2018-03-03T00:00:00.000Z,10,32500
2018-03-03T00:00:00.000Z,10,145000
2018-03-03T00:00:00.000Z,10,21500
2018-03-03T00:00:00.000Z,10,19156
2018-03-03T00:00:00.000Z,10,62500
2018-03-03T00:00:00.000Z,10,35000
2018-03-03T00:00:00.000Z,10,101000
2018-03-03T00:00:00.000Z,10,47500
2018-03-03T00:00:00.000Z,10,80000
2018-03-03T00:00:00.000Z,10,37060
2018-03-03T00:00:00.000Z,10,237380
2018-03-03T00:00:00.000Z,10,255000
2018-03-03T00:00:00.000Z,10,75484
2018-03-03T00:00:00.000Z,10,6276
2018-03-03T00:00:00.000Z,10,127781
2018-03-03T00:00:00.000Z,10,230000
2018-03-03T00:00:00.000Z,10,40000
2018-03-03T00:00:00.000Z,10,45000
2018-03-03T00:00:00.000Z,10,122821
2018-03-03T00:00:00.000Z,10,25000
2018-03-03T00:00:00.000Z,10,25000
2018-03-03T00:00:00.000Z,10,20000
2018-03-03T00:00:00.000Z,10,25000
2018-03-03T00:00:00.000Z,10,70000
2018-03-03T00:00:00.000Z,10,146500
2018-03-03T00:00:00.000Z,10,15256
2018-03-03T00:00:00.000Z,10,288400
2018-03-03T00:00:00.000Z,10,39000
2018-03-03T00:00:00.000Z,10,120000
2018-03-03T00:00:00.000Z,10,116320
2018-03-03T00:00:00.000Z,10,26873
2018-03-03T00:00:00.000Z,10,17500
2018-03-03T00:00:00.000Z,10,52500
2018-03-03T00:00:00.000Z,10,95000
2018-03-03T00:00:00.000Z,10,97073
2018-03-03T00:00:00.000Z,10,29500
2018-03-03T00:00:00.000Z,10,9657
2018-03-03T00:00:00.000Z,10,19000
2018-03-03T00:00:00.000Z,10,10000
2018-03-03T00:00:00.000Z,10,172000
2018-03-03T00:00:00.000Z,10,12500
2018-03-03T00:00:00.000Z,10,25500
2018-03-03T00:00:00.000Z,10,37500
2018-03-03T00:00:00.000Z,10,52500
2018-03-03T00:00:00.000Z,10,103456
2018-03-03T00:00:00.000Z,10,4500
2018-03-03T00:00:00.000Z,10,22500
2018-03-03T00:00:00.000Z,10,1286677
2018-03-03T00:00:00.000Z,10,45000
2018-03-03T00:00:00.000Z,10,63500
2018-03-03T00:00:00.000Z,10,73749
2018-03-03T00:00:00.000Z,10,21500
2018-03-03T00:00:00.000Z,10,25000
2018-03-03T00:00:00.000Z,10,95000
2018-03-03T00:00:00.000Z,10,46880
2018-03-03T00:00:00.000Z,10,6216
2018-03-03T00:00:00.000Z,10,11262
2018-03-03T00:00:00.000Z,10,140000
2018-03-03T00:00:00.000Z,10,120000
2018-03-03T00:00:00.000Z,10,30000
2018-03-03T00:00:00.000Z,10,23000
2018-03-03T00:00:00.000Z,10,17000
2018-03-03T00:00:00.000Z,10,45608
2018-03-03T00:00:00.000Z,10,133650
2018-03-03T00:00:00.000Z,10,165000
2018-03-03T00:00:00.000Z,10,25000
2018-03-03T00:00:00.000Z,10,55000
2018-03-03T00:00:00.000Z,10,2250
2018-03-03T00:00:00.000Z,10,58240
2018-03-03T00:00:00.000Z,10,12611
2018-03-03T00:00:00.000Z,10,19605
2018-03-03T00:00:00.000Z,10,25000
2018-03-03T00:00:00.000Z,10,50000
2018-03-03T00:00:00.000Z,10,164601
2018-03-03T00:00:00.000Z,10,197500
2018-03-03T00:00:00.000Z,10,17873
2018-03-03T00:00:00.000Z,10,300000
2018-03-03T00:00:00.000Z,10,45000
2018-03-03T00:00:00.000Z,10,80000
2018-03-03T00:00:00.000Z,10,180000
2018-03-03T00:00:00.000Z,10,102500
2018-03-03T00:00:00.000Z,10,80000
2018-03-03T00:00:00.000Z,10,187500
2018-03-03T00:00:00.000Z,10,83000
2018-03-03T00:00:00.000Z,10,20000
2018-03-03T00:00:00.000Z,10,67500
2018-03-03T00:00:00.000Z,10,70000
2018-03-03T00:00:00.000Z,10,135000
2018-03-03T00:00:00.000Z,10,32500
2018-03-03T00:00:00.000Z,10,120947
2018-02-17T00:00:00.000Z,10,50000
2018-02-03T00:00:00.000Z,10,31500
2018-02-03T00:00:00.000Z,10,12500
2018-02-03T00:00:00.000Z,10,68080
2018-02-03T00:00:00.000Z,10,21060
2018-02-03T00:00:00.000Z,10,21500
2018-02-03T00:00:00.000Z,10,21000
2018-02-17T00:00:00.000Z,10,300000
2018-02-17T00:00:00.000Z,10,85750
2018-01-06T00:00:00.000Z,10,82750
2018-02-03T00:00:00.000Z,10,80500
2018-02-17T00:00:00.000Z,10,0
2018-02-17T00:00:00.000Z,10,33280
2018-03-07T00:00:00.000Z,10,29952
2018-03-03T00:00:00.000Z,10,12300
2018-02-17T00:00:00.000Z,10,4680
2018-02-03T00:00:00.000Z,10,10920
2018-02-17T00:00:00.000Z,10,48256
2018-02-03T00:00:00.000Z,10,65728
2018-02-17T00:00:00.000Z,10,80000
2018-02-17T00:00:00.000Z,10,45348
2018-02-17T00:00:00.000Z,10,9676
2018-02-17T00:00:00.000Z,10,27000
2018-01-20T00:00:00.000Z,10,21056
2018-02-03T00:00:00.000Z,10,27000
2018-01-20T00:00:00.000Z,10,27000
2018-02-17T00:00:00.000Z,10,31154
2018-02-17T00:00:00.000Z,10,128650
2018-02-17T00:00:00.000Z,10,65000
2018-02-17T00:00:00.000Z,10,80000
2018-02-17T00:00:00.000Z,10,273245
2018-02-17T00:00:00.000Z,10,24856
2018-02-17T00:00:00.000Z,10,17000
2018-02-17T00:00:00.000Z,10,35575
2018-02-17T00:00:00.000Z,10,62784
2018-02-17T00:00:00.000Z,10,180750
2018-02-03T00:00:00.000Z,10,90000
2018-01-20T00:00:00.000Z,10,115500
2018-02-17T00:00:00.000Z,10,183309
2018-02-17T00:00:00.000Z,10,25000
2018-02-17T00:00:00.000Z,10,23000
2018-02-17T00:00:00.000Z,10,9530
2018-02-17T00:00:00.000Z,10,25000
2018-01-20T00:00:00.000Z,10,83361
2018-02-03T00:00:00.000Z,10,120000
2018-02-17T00:00:00.000Z,10,131744
2018-02-17T00:00:00.000Z,10,85000
2018-02-17T00:00:00.000Z,10,82170
2018-02-17T00:00:00.000Z,10,45000
2018-02-17T00:00:00.000Z,10,15000
2018-02-03T00:00:00.000Z,10,15000
2018-02-17T00:00:00.000Z,10,25000
2018-02-17T00:00:00.000Z,10,32500
2018-02-17T00:00:00.000Z,10,45000
2018-02-17T00:00:00.000Z,10,62500
2018-02-17T00:00:00.000Z,10,3030
2018-01-20T00:00:00.000Z,10,19410
2018-02-17T00:00:00.000Z,10,73000
2018-02-17T00:00:00.000Z,10,23500
2018-02-17T00:00:00.000Z,10,270000
2018-02-17T00:00:00.000Z,10,30000
2018-02-17T00:00:00.000Z,10,70000
2018-02-03T00:00:00.000Z,10,27000
2017-12-23T00:00:00.000Z,10,43000
2018-02-17T00:00:00.000Z,10,33131
2018-02-17T00:00:00.000Z,10,19056
2018-02-17T00:00:00.000Z,10,120000
2018-02-17T00:00:00.000Z,10,29500
2018-02-17T00:00:00.000Z,10,144300
2017-12-09T00:00:00.000Z,10,2656
2018-02-03T00:00:00.000Z,10,120000
2018-02-03T00:00:00.000Z,10,135000
2018-02-17T00:00:00.000Z,10,147000
2018-02-17T00:00:00.000Z,10,85000
2018-02-17T00:00:00.000Z,10,10956
2018-02-17T00:00:00.000Z,10,100000
2018-02-17T00:00:00.000Z,10,10200
2018-02-17T00:00:00.000Z,10,47500
2018-02-17T00:00:00.000Z,10,90000
2018-02-17T00:00:00.000Z,10,169092
2018-01-31T00:00:00.000Z,10,16200
2018-02-17T00:00:00.000Z,10,104776
2018-02-17T00:00:00.000Z,10,165063
2018-02-17T00:00:00.000Z,10,395257
2018-02-17T00:00:00.000Z,10,81280
2018-02-17T00:00:00.000Z,10,51656
2018-02-17T00:00:00.000Z,10,145000
2018-02-17T00:00:00.000Z,10,63500
2018-02-17T00:00:00.000Z,10,209335
2018-02-17T00:00:00.000Z,10,60000
2018-02-17T00:00:00.000Z,10,120000
2018-02-17T00:00:00.000Z,10,175000
2018-02-03T00:00:00.000Z,10,124000
2018-02-26T00:00:00.000Z,10,86216
2018-02-17T00:00:00.000Z,10,35952
2018-02-17T00:00:00.000Z,10,9960
2018-02-03T00:00:00.000Z,10,41600
2018-01-06T00:00:00.000Z,10,2496
2018-02-17T00:00:00.000Z,10,23126
2018-02-17T00:00:00.000Z,10,17136
2018-02-17T00:00:00.000Z,10,30711
2018-02-17T00:00:00.000Z,10,4840
2018-02-17T00:00:00.000Z,10,185000
2018-02-17T00:00:00.000Z,10,15000
2018-02-03T00:00:00.000Z,10,15000
2018-01-20T00:00:00.000Z,10,15000
2018-01-06T00:00:00.000Z,10,15000
2018-02-17T00:00:00.000Z,10,60380
2018-02-17T00:00:00.000Z,10,45000
2018-02-17T00:00:00.000Z,10,12500
2018-02-17T00:00:00.000Z,10,267346
2018-02-17T00:00:00.000Z,10,22500
2018-02-17T00:00:00.000Z,10,25000
2018-02-17T00:00:00.000Z,10,39000
2018-02-17T00:00:00.000Z,10,140000
2018-02-17T00:00:00.000Z,10,30000
2018-02-17T00:00:00.000Z,10,197500
2018-02-17T00:00:00.000Z,10,52500
2018-02-17T00:00:00.000Z,10,24000
2018-02-17T00:00:00.000Z,10,15318
2018-02-17T00:00:00.000Z,10,17250
2018-02-17T00:00:00.000Z,10,76440
2018-02-17T00:00:00.000Z,10,44890
2018-02-17T00:00:00.000Z,10,25000
2018-02-03T00:00:00.000Z,10,52500
2018-02-17T00:00:00.000Z,10,166830
2018-02-17T00:00:00.000Z,10,67500
2018-02-17T00:00:00.000Z,10,23000
2018-02-17T00:00:00.000Z,10,68300
2018-02-03T00:00:00.000Z,10,45000
2018-02-03T00:00:00.000Z,10,10000
2018-02-17T00:00:00.000Z,10,79576
2018-02-17T00:00:00.000Z,10,64835
2018-02-17T00:00:00.000Z,10,15000
2018-02-17T00:00:00.000Z,10,65000
2018-02-17T00:00:00.000Z,10,21500
2018-02-17T00:00:00.000Z,10,102500
2018-02-17T00:00:00.000Z,10,53900
2018-02-03T00:00:00.000Z,10,24000
2018-02-17T00:00:00.000Z,10,148130
2018-02-17T00:00:00.000Z,10,40000
2018-02-17T00:00:00.000Z,10,101000
2018-02-17T00:00:00.000Z,10,37500
2018-02-17T00:00:00.000Z,10,77600
2018-02-17T00:00:00.000Z,10,82500
2018-02-17T00:00:00.000Z,10,39009
2018-02-17T00:00:00.000Z,10,57281
2018-02-17T00:00:00.000Z,10,30000
2018-02-17T00:00:00.000Z,10,80000
2018-02-17T00:00:00.000Z,10,14656
2018-02-17T00:00:00.000Z,10,100400
2018-02-17T00:00:00.000Z,10,130000
2018-02-17T00:00:00.000Z,10,56940
2018-02-17T00:00:00.000Z,10,94872
2018-02-17T00:00:00.000Z,10,172000
2018-02-17T00:00:00.000Z,10,70000
2018-02-17T00:00:00.000Z,10,105113
2018-02-17T00:00:00.000Z,10,11256
2018-02-17T00:00:00.000Z,10,16879
2018-02-17T00:00:00.000Z,10,255000
2018-02-17T00:00:00.000Z,10,164783
2018-02-17T00:00:00.000Z,10,85000
2018-02-17T00:00:00.000Z,10,259880
2018-02-17T00:00:00.000Z,10,165000
2018-02-17T00:00:00.000Z,10,62500
2018-02-17T00:00:00.000Z,10,35000
2018-02-17T00:00:00.000Z,10,55000
2018-02-17T00:00:00.000Z,10,1221877
2018-02-17T00:00:00.000Z,10,99348
2018-02-17T00:00:00.000Z,10,74511
2018-02-17T00:00:00.000Z,10,25000
2018-02-17T00:00:00.000Z,10,19000
2018-02-17T00:00:00.000Z,10,10000
2018-02-17T00:00:00.000Z,10,7500
2018-02-17T00:00:00.000Z,10,12500
2018-02-17T00:00:00.000Z,10,4500
2018-02-17T00:00:00.000Z,10,75000
2018-02-17T00:00:00.000Z,10,96454
2018-02-17T00:00:00.000Z,10,58000
2018-02-17T00:00:00.000Z,10,25000
2018-02-17T00:00:00.000Z,10,21500
2018-02-17T00:00:00.000Z,10,40000
2018-02-17T00:00:00.000Z,10,110000
2018-02-17T00:00:00.000Z,10,266000
2018-02-17T00:00:00.000Z,10,50000
2018-02-17T00:00:00.000Z,10,32500
2018-02-17T00:00:00.000Z,10,120000
2018-02-17T00:00:00.000Z,10,30000
2018-02-17T00:00:00.000Z,10,17500
2018-02-17T00:00:00.000Z,10,50000
2018-02-17T00:00:00.000Z,10,52500
2018-02-17T00:00:00.000Z,10,104780
2018-02-17T00:00:00.000Z,10,42968
2018-02-17T00:00:00.000Z,10,169500
2018-02-17T00:00:00.000Z,10,20000
2018-02-17T00:00:00.000Z,10,83000
2018-02-17T00:00:00.000Z,10,27000
2018-02-17T00:00:00.000Z,10,20000
2018-02-17T00:00:00.000Z,10,158052
2018-02-17T00:00:00.000Z,10,4500
2018-02-17T00:00:00.000Z,10,147800
2018-02-17T00:00:00.000Z,10,72916
2018-02-17T00:00:00.000Z,10,25000
2018-02-03T00:00:00.000Z,10,21320
2018-02-03T00:00:00.000Z,10,50000
2017-12-09T00:00:00.000Z,10,43000
2017-11-25T00:00:00.000Z,10,43000
2018-02-03T00:00:00.000Z,10,80000
2018-01-06T00:00:00.000Z,10,34440
2018-02-03T00:00:00.000Z,10,85000
2018-01-06T00:00:00.000Z,10,49000
2018-02-03T00:00:00.000Z,10,61500
2018-02-03T00:00:00.000Z,10,38250
2018-02-03T00:00:00.000Z,10,73000
2018-01-20T00:00:00.000Z,10,73000
2018-02-03T00:00:00.000Z,10,180000
2018-02-03T00:00:00.000Z,10,4500
2018-02-03T00:00:00.000Z,10,74400
2018-02-03T00:00:00.000Z,10,32500
2018-02-03T00:00:00.000Z,10,40000
2018-02-03T00:00:00.000Z,10,280000
2018-02-03T00:00:00.000Z,10,5100
2018-01-20T00:00:00.000Z,10,9000
2018-02-03T00:00:00.000Z,10,150000
2018-02-03T00:00:00.000Z,10,32500
2018-02-03T00:00:00.000Z,10,165000
2018-02-03T00:00:00.000Z,10,82500
2018-02-03T00:00:00.000Z,10,158250
2018-01-20T00:00:00.000Z,10,323221
2018-01-20T00:00:00.000Z,10,30000
2018-02-03T00:00:00.000Z,10,49000
2018-01-20T00:00:00.000Z,10,76800
2018-02-03T00:00:00.000Z,10,60000
2018-02-03T00:00:00.000Z,10,27550
2018-01-20T00:00:00.000Z,10,14280
2018-02-13T00:00:00.000Z,10,118248
2018-02-03T00:00:00.000Z,10,12480
2018-02-03T00:00:00.000Z,10,55000
2018-02-03T00:00:00.000Z,10,23250
2018-01-20T00:00:00.000Z,10,74420
2018-01-06T00:00:00.000Z,10,2496
2018-02-03T00:00:00.000Z,10,36000
2018-02-03T00:00:00.000Z,10,87500
2018-02-03T00:00:00.000Z,10,27740
2018-02-03T00:00:00.000Z,10,50150
2018-02-03T00:00:00.000Z,10,17000
2018-02-03T00:00:00.000Z,10,25000
2018-01-20T00:00:00.000Z,10,33283
2018-02-03T00:00:00.000Z,10,45600
2018-01-20T00:00:00.000Z,10,56000
2018-01-06T00:00:00.000Z,10,56000
2018-02-03T00:00:00.000Z,10,100000
2018-02-03T00:00:00.000Z,10,65000
2018-01-20T00:00:00.000Z,10,61872
2018-02-03T00:00:00.000Z,10,184050
2018-01-06T00:00:00.000Z,10,21580
2018-01-20T00:00:00.000Z,10,122010
2017-09-30T00:00:00.000Z,10,183160
2017-11-25T00:00:00.000Z,10,13680
2017-12-09T00:00:00.000Z,10,120180
2017-12-23T00:00:00.000Z,10,9880
2018-01-20T00:00:00.000Z,10,81420
2018-01-06T00:00:00.000Z,10,47120
2018-02-03T00:00:00.000Z,10,52500
2018-02-03T00:00:00.000Z,10,56056
2018-02-03T00:00:00.000Z,10,63500
2018-02-03T00:00:00.000Z,10,11620
2018-02-03T00:00:00.000Z,10,200860
2018-02-03T00:00:00.000Z,10,101000
2018-02-03T00:00:00.000Z,10,59860
2018-02-03T00:00:00.000Z,10,73440
2018-01-20T00:00:00.000Z,10,87500
2018-01-20T00:00:00.000Z,10,113145
2018-01-20T00:00:00.000Z,10,63500
2018-01-06T00:00:00.000Z,10,87500
2017-12-23T00:00:00.000Z,10,87500
2018-02-03T00:00:00.000Z,10,35000
2018-02-03T00:00:00.000Z,10,95000
2018-02-03T00:00:00.000Z,10,60000
2018-01-20T00:00:00.000Z,10,88000
2018-02-03T00:00:00.000Z,10,30000
2018-02-03T00:00:00.000Z,10,100000
2018-02-08T00:00:00.000Z,10,10000
2018-01-06T00:00:00.000Z,10,7200
2017-12-23T00:00:00.000Z,10,31200
2018-01-20T00:00:00.000Z,10,85000
2018-01-06T00:00:00.000Z,10,1490
2017-12-23T00:00:00.000Z,10,60060
2018-02-03T00:00:00.000Z,10,437892
2018-01-20T00:00:00.000Z,10,25790
2018-01-06T00:00:00.000Z,10,57750
2017-12-09T00:00:00.000Z,10,58500
2018-02-03T00:00:00.000Z,10,145000
